item_id,mean_rating,n_reviews,category,product_name,description,price
6630,4.538461538461538,26,Computers & Accessories,HDMI to DisplayPort Cable (Model 996),"HDMI to DisplayPort Cable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.5 out of 5 from 26 verified customer reviews.",96.84
8266,4.0,7,Camera & Photo,Camera Tripod Flexible (Model 193),"Camera Tripod Flexible. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.0 out of 5 from 7 verified customer reviews.",100.32
4564,2.946308724832215,149,Camera & Photo,Action Camera 4K Waterproof (Model 552),"Action Camera 4K Waterproof. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 2.9 out of 5 from 149 verified customer reviews.",182.01
461,4.0,6,Car Electronics & GPS,Car Bluetooth FM Transmitter (Model 378),Car Bluetooth FM Transmitter. In-car electronics device with easy installation and reliable performance. Compatible with most vehicle models. Rated 4.0 out of 5 from 6 verified customer reviews.,100.38
8417,4.075739644970414,845,Headphones,Sport Bluetooth Earphones (Model 393),"Sport Bluetooth Earphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.1 out of 5 from 845 verified customer reviews.",168.54
1052,4.405405405405405,37,Camera & Photo,DSLR Camera Kit for Beginners (Model 331),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.4 out of 5 from 37 verified customer reviews.",209.35
696,3.64,25,Portable Audio & Video,Car AUX Bluetooth Receiver (Model 065),"Car AUX Bluetooth Receiver. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.6 out of 5 from 25 verified customer reviews.",80.44
8,2.8333333333333335,12,Accessories & Supplies,Smartphone Stand Desk (Model 366),Smartphone Stand Desk. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 2.8 out of 5 from 12 verified customer reviews.,158.13
99,3.3421052631578947,38,Camera & Photo,Camera Tripod Flexible (Model 383),"Camera Tripod Flexible. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.3 out of 5 from 38 verified customer reviews.",105.16
7856,2.9714285714285715,35,Accessories & Supplies,Universal Power Bank 20000mAh (Model 302),Universal Power Bank 20000mAh. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 3.0 out of 5 from 35 verified customer reviews.,237.34
1456,2.8,5,Headphones,Wireless Noise-Cancelling Headphones (Model 640),"Wireless Noise-Cancelling Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 2.8 out of 5 from 5 verified customer reviews.",141.29
7322,4.4,35,Computers & Accessories,HDMI to DisplayPort Cable (Model 726),"HDMI to DisplayPort Cable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.4 out of 5 from 35 verified customer reviews.",228.17
4817,3.745542949756888,617,Portable Audio & Video,Digital Voice Recorder (Model 296),"Digital Voice Recorder. Compact portable device with crystal-clear audio and easy connectivity. Perfect for home, travel, and outdoor use. Rated 3.7 out of 5 from 617 verified customer reviews.",168.48
8069,3.0,21,Headphones,Kids Volume-Limited Headphones (Model 369),"Kids Volume-Limited Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.0 out of 5 from 21 verified customer reviews.",58.47
8323,4.275,40,Camera & Photo,DSLR Camera Kit for Beginners (Model 691),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.3 out of 5 from 40 verified customer reviews.",192.59
3149,4.188405797101449,69,Headphones,Bluetooth Over-Ear Headphones (Model 331),"Bluetooth Over-Ear Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.2 out of 5 from 69 verified customer reviews.",253.35
31,4.125,8,Camera & Photo,Camera Bag Backpack (Model 355),"Camera Bag Backpack. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.1 out of 5 from 8 verified customer reviews.",184.19
3123,4.833333333333333,6,Camera & Photo,ND Filter Set for Lenses (Model 138),"ND Filter Set for Lenses. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.8 out of 5 from 6 verified customer reviews.",237.24
4586,3.3333333333333335,6,Accessories & Supplies,Fast Charging Cable USB-C (Model 061),Fast Charging Cable USB-C. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 3.3 out of 5 from 6 verified customer reviews.,227.42
3889,4.588235294117647,17,Accessories & Supplies,Smartphone Stand Desk (Model 576),Smartphone Stand Desk. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.6 out of 5 from 17 verified customer reviews.,118.3
6261,4.424870466321243,193,Accessories & Supplies,Thermal Paste CPU (Model 055),Thermal Paste CPU. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.4 out of 5 from 193 verified customer reviews.,112.72
5851,4.587155963302752,218,Accessories & Supplies,AA Rechargeable Batteries 8-Pack (Model 508),AA Rechargeable Batteries 8-Pack. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.6 out of 5 from 218 verified customer reviews.,192.95
8731,4.083333333333333,12,Computers & Accessories,Portable SSD 1TB (Model 274),"Portable SSD 1TB. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.1 out of 5 from 12 verified customer reviews.",146.4
1414,3.8333333333333335,18,Accessories & Supplies,Universal Power Bank 20000mAh (Model 702),Universal Power Bank 20000mAh. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 3.8 out of 5 from 18 verified customer reviews.,226.27
540,4.612903225806452,124,Accessories & Supplies,Smartphone Stand Desk (Model 546),Smartphone Stand Desk. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.6 out of 5 from 124 verified customer reviews.,249.7
5263,4.46875,32,Camera & Photo,Camera Bag Backpack (Model 005),"Camera Bag Backpack. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.5 out of 5 from 32 verified customer reviews.",140.95
4054,3.842857142857143,70,Headphones,Bass Boost Headphones (Model 908),"Bass Boost Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.8 out of 5 from 70 verified customer reviews.",108.83
4568,4.416666666666667,60,Headphones,In-Ear Wired Earbuds (Model 262),"In-Ear Wired Earbuds. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.4 out of 5 from 60 verified customer reviews.",223.45
3031,4.717948717948718,78,Accessories & Supplies,Smartphone Stand Desk (Model 326),Smartphone Stand Desk. Reliable everyday electronics accessory. Durable construction with universal compatibility for all devices. Rated 4.7 out of 5 from 78 verified customer reviews.,129.36
9401,4.0,46,Computers & Accessories,Portable SSD 1TB (Model 134),"Portable SSD 1TB. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.0 out of 5 from 46 verified customer reviews.",225.41
2260,4.166666666666667,18,Camera & Photo,DSLR Camera Kit for Beginners (Model 651),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.2 out of 5 from 18 verified customer reviews.",150.13
7978,3.8,5,Camera & Photo,Mirrorless Camera Body (Model 660),"Mirrorless Camera Body. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.8 out of 5 from 5 verified customer reviews.",192.17
5364,4.352781546811397,737,Computers & Accessories,Wireless Ergonomic Mouse (Model 472),"Wireless Ergonomic Mouse. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.4 out of 5 from 737 verified customer reviews.",88.92
5551,3.909090909090909,44,Computers & Accessories,Laptop Cooling Pad (Model 293),"Laptop Cooling Pad. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.9 out of 5 from 44 verified customer reviews.",185.29
4709,4.285714285714286,7,Computers & Accessories,HDMI to DisplayPort Cable (Model 026),"HDMI to DisplayPort Cable. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.3 out of 5 from 7 verified customer reviews.",157.38
8579,3.0434782608695654,23,Headphones,Kids Volume-Limited Headphones (Model 819),"Kids Volume-Limited Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.0 out of 5 from 23 verified customer reviews.",165.04
9100,3.606060606060606,33,Camera & Photo,DSLR Camera Kit for Beginners (Model 171),"DSLR Camera Kit for Beginners. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 3.6 out of 5 from 33 verified customer reviews.",91.85
9205,4.0,142,Headphones,Bass Boost Headphones (Model 028),"Bass Boost Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 4.0 out of 5 from 142 verified customer reviews.",208.69
5910,3.8607594936708862,237,Headphones,Bass Boost Headphones (Model 488),"Bass Boost Headphones. Premium audio device with advanced sound technology, comfortable design, and long battery life. Ideal for music, commuting, and calls. Rated 3.9 out of 5 from 237 verified customer reviews.",231.16
7778,3.526315789473684,57,Computers & Accessories,USB-C Hub 7-in-1 Adapter (Model 590),"USB-C Hub 7-in-1 Adapter. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 3.5 out of 5 from 57 verified customer reviews.",100.16
1631,4.571428571428571,7,Camera & Photo,Camera Memory Card 128GB (Model 994),"Camera Memory Card 128GB. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.6 out of 5 from 7 verified customer reviews.",92.24
1928,4.333333333333333,6,Camera & Photo,Remote Shutter Release (Model 579),"Remote Shutter Release. Professional-grade imaging device for photography and video. Compact, lightweight, with intuitive controls for all skill levels. Rated 4.3 out of 5 from 6 verified customer reviews.",74.61
3315,4.580645161290323,31,Computers & Accessories,Laptop Cooling Pad (Model 003),"Laptop Cooling Pad. High-quality computer accessory compatible with Windows, Mac, and Linux. Plug-and-play setup with no drivers required. Rated 4.6 out of 5 from 31 verified customer reviews.",198.89
